,0,1
1682,17008,17191
1683,6513,13727
1684,12487,15156
1685,13663,13881
1686,654,1875
1687,13039,13760
1688,7531,7831
1689,13800,17547
1690,3898,4013
1691,9206,9245
1692,12338,13688
1693,7801,7822
1694,15068,15857
1695,5915,6127
1696,16483,16487
1697,8862,9359
1698,14627,14889
1699,11294,12119
1700,900,6893
1701,10426,16277
1702,319,3931
1703,253,7819
1704,13787,14217
1705,5131,14865
1706,14446,14699
1707,7529,12658
1708,7717,10832
1709,6175,6176
1710,3956,9900
1711,6000,11402
1712,2691,10849
1713,3075,14986
1714,5721,15793
1715,5443,5498
1716,198,579
1717,1068,12490
1718,5952,6340
1719,7896,7919
1720,303,14761
1721,10161,17193
1722,8355,8806
1723,7280,10837
1724,4332,16260
1725,2424,12595
1726,14868,16241
1727,2365,2507
1728,2342,6444
1729,13201,16706
1730,8,14
1731,8888,10353
1732,466,972
1733,2805,4828
1734,13058,16826
1735,12344,12825
1736,9491,11838
1737,8745,9837
1738,10475,17477
1739,1837,17164
1740,2215,2376
1741,666,13899
1742,13560,14254
1743,8880,11738
1744,10128,14040
1745,4830,4831
1746,465,613
1747,14172,14328
1748,10146,15785
1749,4772,4803
1750,2201,8206
1751,1032,13977
1752,10033,13925
1753,801,3729
1754,36,4385
1755,12088,13108
1756,1628,3350
1757,3099,10429
1758,3804,4358
1759,12863,12870
1760,812,3279
1761,14997,15828
1762,4845,4899
1763,1406,6755
1764,8351,10127
1765,3835,4931
1766,6866,9286
1767,16111,16137
1768,2313,10522
1769,7635,16473
1770,6266,7135
1771,3380,4709
1772,62,4202
1773,3998,14241
1774,13430,14292
1775,8900,13768
1776,2316,2443
1777,13054,13615
1778,12022,17524
1779,7985,9814
1780,1396,13969
1781,3028,10255
1782,12426,13579
1783,54,2657
1784,12902,14152
1785,3539,17032
1786,15217,16751
1787,2303,16037
1788,2466,12723
1789,1495,7322
1790,9701,9726
1791,7235,10573
1792,8623,9079
1793,14559,14619
1794,2989,14646
1795,13917,13935
1796,14117,15676
1797,13184,15576
1798,15823,15834
1799,16317,16671
1800,11344,11857
1801,575,3110
1802,8587,10274
1803,16302,17175
1804,635,12307
1805,8310,10433
1806,15274,15284
1807,12818,14962
1808,14535,15926
1809,13345,14249
1810,2325,2446
1811,3447,5486
1812,8896,12767
1813,6635,17076
1814,6040,6746
1815,6592,13245
1816,6435,7516
1817,7051,7371
1818,403,6312
1819,7879,11300
1820,395,6367
1821,102,459
1822,12316,12401
1823,15878,16849
1824,6673,15207
1825,1301,3795
1826,6943,11351
1827,13375,14976
1828,10395,10864
1829,14787,14965
1830,2524,16741
1831,7458,15107
1832,1183,1500
1833,3609,5641
1834,2662,10391
1835,3718,11194
1836,12477,13396
1837,9756,9773
1838,3691,15737
1839,705,1473
1840,13232,13233
1841,8241,9728
1842,14705,15398
1843,7375,15966
1844,13672,13833
1845,12983,13200
1846,6563,17808
1847,9834,11028
1848,3250,3402
1849,509,2355
1850,4995,5440
1851,8287,12142
1852,12789,15690
1853,16206,16301
1854,5781,12957
1855,3172,3188
1856,9642,9873
1857,16663,16748
1858,1521,1522
1859,7307,11816
1860,4761,5457
1861,4209,15062
1862,2696,5472
1863,14632,15693
1864,9315,9632
1865,9335,9777
1866,17065,17112
1867,2339,2444
1868,6405,16878
1869,6241,6243
1870,14208,15958
1871,10197,12215
1872,3906,7620
1873,8166,16294
1874,6917,17064
1875,2143,8479
1876,6060,7713
1877,7112,14894
1878,4935,15983
1879,6343,7009
1880,1371,1449
1881,6426,14642
1882,4257,16135
1883,778,811
1884,909,5239
1885,1215,1443
1886,15432,15711
1887,8694,16353
1888,11233,11494
1889,1384,6717
1890,1860,4079
1891,12351,13267
1892,2552,5728
1893,12903,12904
1894,8676,10497
1895,5093,13774
1896,4630,7034
1897,6101,7360
1898,9391,10035
1899,5936,6753
1900,11751,11920
1901,3134,17015
1902,15418,16806
1903,16494,16616
1904,3941,6652
1905,12494,13498
1906,5172,5588
1907,9377,11452
1908,13485,15137
1909,6855,7231
1910,10694,11389
1911,8269,11094
1912,3559,3647
1913,5919,6079
1914,12600,16964
1915,6059,6230
1916,4041,15851
1917,11249,17049
1918,4301,5864
1919,16108,17806
1920,2920,13378
1921,15141,15278
1922,14671,15661
1923,13412,14000
1924,14366,14680
1925,7274,11517
1926,3750,13380
1927,13810,15303
1928,12277,13995
1929,9001,10499
1930,14723,14867
1931,7452,17298
1932,636,16811
1933,9045,9169
1934,13411,14630
1935,6845,7607
1936,4879,9171
1937,12271,12729
1938,1419,13045
1939,6002,13569
1940,6662,11987
1941,6293,12522
1942,2821,14384
1943,88,9664
1944,1532,14744
1945,1880,1996
1946,5157,5159
1947,1972,15681
1948,10816,11511
1949,15784,15949
1950,13426,13480
1951,9595,9608
1952,5538,15944
1953,2632,8137
1954,13240,14716
1955,11354,13953
1956,377,17326
1957,11673,17167
1958,2367,7596
1959,16026,16190
1960,8319,11084
1961,12319,15520
1962,1829,1911
1963,15007,17538
1964,14618,15354
1965,8946,11136
1966,9515,9872
1967,601,9599
1968,5445,16928
1969,79,12804
1970,11824,12006
1971,8739,11329
1972,12551,12772
1973,472,2397
1974,13716,15403
1975,8768,9732
1976,1334,2284
1977,4080,14818
1978,8866,9063
1979,6183,6664
1980,189,14582
1981,4850,11089
1982,2434,5602
1983,12661,14765
1984,2077,2517
1985,2688,17691
1986,12282,12358
1987,15747,16790
1988,4370,17521
1989,10750,10764
1990,7768,7775
1991,15735,15787
1992,12274,12323
1993,14037,14133
1994,7595,12360
1995,3349,3883
1996,3059,6942
1997,10401,10609
1998,12590,14149
1999,1606,8046
2000,549,606
2001,8593,11910
2002,3594,4762
2003,10506,15768
2004,7770,17438
2005,5332,6960
2006,2075,7756
2007,13594,16977
2008,4476,4520
2009,8281,15981
2010,11711,16508
2011,13413,13709
2012,4171,4404
2013,91,14105
2014,1016,4173
2015,6031,12787
2016,2321,2983
2017,13203,13664
2018,12382,13075
2019,8543,17804
2020,11323,11818
2021,2803,5329
2022,1962,10721
2023,14872,15280
2024,13556,14235
2025,6690,7978
2026,2047,16978
2027,1743,3776
2028,9880,10046
2029,32,171
2030,13469,15707
2031,16138,16447
2032,7624,18140
2033,3746,5221
2034,9536,11459
2035,5935,6130
2036,889,995
2037,12363,14081
2038,14454,15657
2039,13348,15896
2040,1883,9052
2041,1898,4647
2042,3104,9432
2043,8424,10265
2044,15232,16733
2045,10983,15522
2046,4466,7402
2047,7718,11592
2048,8812,9191
2049,1003,6257
2050,20,3704
2051,9932,10028
2052,15491,15858
2053,14508,15832
2054,2032,2033
2055,2604,10466
2056,5968,9659
2057,8377,10352
2058,15205,15492
2059,2735,10384
2060,1429,1447
2061,5830,5993
2062,8696,9966
2063,2919,16065
2064,2111,2421
2065,1311,4680
2066,808,1395
2067,2221,11882
2068,15374,15988
2069,4768,12207
2070,6631,7701
2071,3657,8570
2072,12562,12879
2073,15127,16502
2074,1176,16307
2075,15045,16637
2076,3992,11721
2077,8719,15894
2078,1343,12504
2079,15171,16867
2080,11719,12097
2081,11870,17382
2082,1646,2008
2083,9760,9964
2084,2757,7343
2085,7681,14935
2086,15253,15649
2087,1178,7757
2088,2832,10424
2089,15701,15741
2090,3194,6184
2091,14281,14304
2092,1529,1866
2093,553,15820
2094,2858,13420
2095,8945,9104
2096,7613,7942
2097,14670,16847
2098,593,5610
2099,2445,10784
2100,10142,11506
2101,2398,11334
2102,13650,13662
2103,12632,12898
2104,1306,2800
2105,9426,17950
2106,7349,11778
2107,12484,13006
2108,11595,11671
2109,13415,14345
2110,3727,11245
2111,15783,16632
2112,4116,6361
2113,4699,6141
2114,855,2484
2115,5290,16366
2116,3153,8578
2117,8411,10883
2118,13109,14488
2119,9553,9627
2120,9137,11700
2121,2016,5981
2122,2774,14510
2123,5582,14368
2124,4495,7719
2125,3386,5451
2126,7666,11260
2127,5749,5751
2128,957,4369
2129,12295,12312
2130,5366,8027
2131,694,13060
2132,8753,8963
2133,10428,10948
2134,2500,12438
2135,7468,11450
2136,5708,13111
2137,11137,11787
2138,2153,16195
2139,12120,12173
2140,12485,14227
2141,6802,7350
2142,10969,10970
2143,13940,15791
2144,10698,10910
2145,13712,13735
2146,11093,17826
2147,1125,16712
2148,2789,12002
2149,10471,10722
2150,3100,15252
2151,10972,10976
2152,10678,11110
2153,15121,15427
2154,8575,10138
2155,9040,10775
2156,14905,15047
2157,10130,12579
2158,3846,13129
2159,446,17318
2160,13436,19096
2161,9735,9832
2162,1110,4572
2163,541,927
2164,11224,11666
2165,13382,13557
2166,67,1510
2167,9345,9433
2168,16404,16922
2169,4022,7925
2170,1578,5149
2171,2197,2923
2172,4086,4177
2173,7737,14735
2174,14168,15132
2175,15888,16481
2176,11053,17849
2177,2335,5587
2178,8556,12144
2179,13747,15333
2180,5335,14247
2181,13782,15059
2182,8074,12697
2183,175,5265
2184,4514,6332
2185,2310,6231
2186,9667,10295
2187,5514,15219
2188,768,4916
2189,1146,1848
2190,15323,15324
2191,3638,8918
2192,1304,5508
2193,990,3819
2194,214,473
2195,3495,6601
2196,14803,17162
2197,12395,12452
2198,3875,14404
2199,12176,17292
2200,14861,15716
2201,7278,8508
2202,5474,13693
2203,4196,6573
2204,15131,15138
2205,1910,3275
2206,12778,13096
2207,15939,16510
2208,4344,16866
2209,1459,1534
2210,13996,14376
2211,5860,5867
2212,9741,16143
2213,2294,2298
2214,10655,12032
2215,16979,16981
2216,2264,2440
2217,13282,13386
2218,8615,15295
2219,3278,3882
2220,6213,6762
2221,13826,17850
2222,14307,14926
2223,4155,6251
2224,2126,3415
2225,9456,9469
2226,1458,14277
2227,14745,16695
2228,6683,7230
2229,3201,4602
2230,1160,11357
2231,13644,13660
2232,4812,4989
2233,4754,14751
2234,2974,3893
2235,850,959
2236,9658,11620
2237,6285,6331
2238,2263,2513
2239,52,16177
2240,16619,16759
2241,3497,4134
2242,1659,6432
2243,587,14929
2244,16520,16680
2245,8546,11108
2246,7443,10141
2247,3694,4039
2248,5870,7038
2249,5218,14690
2250,2518,11805
2251,8102,10214
2252,1456,3982
2253,10207,11161
2254,2177,2186
2255,7389,9488
2256,6043,7992
2257,15084,16251
2258,2540,5232
2259,15083,16119
2260,12945,14903
2261,14303,16859
2262,3368,5647
2263,4566,4585
2264,12677,12695
2265,9038,14301
2266,11151,11153
2267,6731,14107
2268,2917,6745
2269,1748,7495
2270,162,5185
2271,2387,16415
2272,13855,15587
2273,5378,5955
2274,9606,10119
2275,9320,11456
2276,9440,10073
2277,12994,14653
2278,13017,14635
2279,2555,2675
2280,12606,12641
2281,12708,13475
2282,14375,15167
2283,9763,9820
2284,15598,15920
2285,13298,14503
2286,2715,16358
2287,16427,16552
2288,15291,16313
2289,12545,14676
2290,14323,15072
2291,16011,17033
2292,12791,15383
2293,9317,17975
2294,7711,7742
2295,14108,16677
2296,7409,14732
2297,1006,16249
2298,7759,16640
2299,8680,15521
2300,5840,6657
2301,11365,16389
2302,359,5276
2303,60,5579
2304,17092,17225
2305,3496,4032
2306,4107,12897
2307,12699,14449
2308,1261,1533
2309,16303,16305
2310,15511,16348
2311,2948,5165
2312,6939,7407
2313,5217,17305
2314,5806,6617
2315,4367,6530
2316,14991,16854
2317,5098,8786
2318,12077,12096
2319,10743,11019
2320,9311,17997
2321,1752,2155
2322,13972,16726
2323,7069,7126
2324,720,9891
2325,12988,13659
2326,8836,9682
2327,6508,7435
2328,5844,6925
2329,11238,11541
2330,10583,11117
2331,4535,4543
2332,11469,13290
2333,15381,16688
2334,3012,7298
2335,1181,1265
2336,3428,3459
2337,13493,14487
2338,9448,17118
2339,7234,8176
2340,13063,14050
2341,12279,17766
2342,7715,9244
2343,12318,13393
2344,14282,15838
2345,8384,16374
2346,15054,15740
2347,13541,14622
2348,11186,11510
2349,9343,11364
2350,6514,7245
2351,409,518
2352,15085,15146
2353,7781,15998
2354,16013,16484
2355,1896,2167
2356,13134,13152
2357,7066,17496
2358,8709,9954
2359,2093,2405
2360,7002,7601
2361,5282,12368
2362,5691,5698
2363,3480,9882
2364,16773,17695
2365,10598,10856
2366,13703,14327
2367,2181,5664
2368,1129,11779
2369,9915,11984
2370,6930,8034
2371,1769,4454
2372,12817,15424
2373,1030,1134
2374,14617,14938
2375,12809,13738
2376,9159,15551
2377,2537,2853
2378,13332,14423
2379,12148,16465
2380,11847,11849
2381,2539,5245
2382,12660,14075
2383,2944,3435
2384,5889,15187
2385,16112,16283
2386,5757,13114
2387,8881,9537
2388,9164,9863
2389,6466,17884
2390,8108,15980
2391,12557,15033
2392,9614,10192
2393,796,5023
2394,2225,5473
2395,8566,9459
2396,4782,5475
2397,1652,8223
2398,5215,11661
2399,678,2769
2400,1630,15287
2401,8050,8085
2402,14333,16730
2403,5288,12251
2404,14023,15536
2405,14043,17302
2406,7866,18389
2407,9421,10601
2408,15331,15336
2409,14713,14743
2410,246,9575
2411,6546,7202
2412,1431,1439
2413,4469,14236
2414,7128,7714
2415,15140,16460
2416,8763,17299
2417,8321,8941
2418,8853,8867
2419,10516,10979
2420,3682,6853
2421,8899,9878
2422,9386,13943
2423,10942,10956
2424,2520,12276
2425,356,5598
2426,3246,8082
2427,7982,13249
2428,14266,16850
2429,10305,16184
2430,11144,11297
2431,16778,16869
2432,3137,7961
2433,1234,18375
2434,2360,17085
2435,3740,4034
2436,4849,9789
2437,10793,14038
2438,9136,9712
2439,186,3096
2440,9379,12376
2441,13831,15729
2442,3960,6469
2443,12882,13717
2444,297,483
2445,7062,7622
2446,12081,12083
2447,1119,3713
2448,3828,4947
2449,1073,1249
2450,117,5065
2451,3547,5831
2452,727,3317
2453,12526,13950
2454,6276,18169
2455,1904,8353
2456,14188,17239
2457,9348,11429
2458,7088,10595
2459,4552,7930
2460,10643,12419
2461,8423,9901
2462,3,2449
2463,5813,17074
2464,8851,9172
2465,14429,16572
2466,2343,12611
2467,280,7252
2468,12304,12411
2469,13489,15010
2470,6014,7882
2471,7020,11033
2472,1036,9486
2473,5799,13166
2474,6772,6888
2475,3419,7878
2476,4776,12060
2477,272,274
2478,2901,13845
2479,9955,10441
2480,16855,16986
2481,11377,11515
2482,14052,14113
2483,14589,16812
2484,7399,7450
2485,7815,9161
2486,13383,14415
2487,12643,14056
2488,14015,14335
2489,1826,8683
2490,6630,7909
2491,677,1683
2492,4910,5671
2493,4253,5310
2494,9477,9831
2495,7021,7872
2496,12630,13553
2497,3613,7524
2498,10054,11704
2499,15404,16192
2500,16512,16669
2501,12298,13289
2502,3949,18268
2503,1127,11380
2504,1239,3761
2505,6217,15865
2506,10285,10778
2507,5154,5938
2508,4252,7797
2509,7248,7249
2510,16445,16731
2511,4878,5644
2512,4864,10175
2513,82,2999
2514,13085,17577
2515,5637,5681
2516,8940,9859
2517,4215,15234
2518,6161,18672
2519,12427,15223
2520,4124,7649
2521,12674,12691
2522,14638,15066
2523,8243,10728
2524,13007,13665
2525,15745,17089
2526,241,5226
2527,2224,14636
2528,15243,16003
2529,13028,13484
2530,7917,13989
2531,13937,14447
2532,3580,3648
2533,4083,4693
2534,1327,5011
2535,7621,9626
2536,2988,11766
2537,7344,15500
2538,307,15251
2539,2336,9870
2540,5409,17372
2541,2998,17321
2542,14844,15279
2543,6511,13987
2544,6034,9827
2545,5132,6723
2546,10144,16441
2547,6248,6308
2548,12524,12915
2549,2357,2456
2550,2658,14812
2551,10377,18673
2552,6454,14784
2553,12429,12437
2554,12764,16825
2555,11432,11433
2556,4885,10783
2557,12894,14297
2558,8349,8368
2559,3781,3935
2560,3981,4199
2561,4053,4062
2562,3764,8149
2563,9461,10154
2564,10147,11754
2565,14094,18267
2566,4262,11482
2567,15397,16708
2568,13124,14158
2569,9370,10567
2570,6152,10167
2571,13692,13847
2572,9761,14019
2573,2594,6879
2574,15430,15443
2575,15792,16833
2576,2049,2935
2577,5372,5383
2578,2318,3582
2579,13167,14477
2580,12810,13030
2581,13861,14125
2582,1466,1667
2583,5156,15757
2584,4582,5000
2585,9209,14315
2586,10843,12146
2587,6450,9297
2588,12581,12587
2589,2605,3127
2590,15892,16668
2591,4536,4553
2592,4664,12325
2593,11969,17955
2594,9078,9211
2595,1349,15330
2596,863,8010
2597,3208,7527
2598,9409,9410
2599,2,15528
2600,3019,10022
2601,7430,18405
2602,6820,7501
2603,1640,6290
2604,336,4755
2605,2292,2936
2606,2770,8499
2607,15070,16209
2608,15971,16155
2609,7522,10098
2610,4176,17924
2611,6953,7063
2612,11349,11497
2613,766,3664
2614,18052,18362
2615,152,1058
2616,6609,17652
2617,14779,15882
2618,15652,16172
2619,3240,16147
2620,194,235
2621,9794,11338
2622,6606,6849
2623,16312,16342
2624,259,5694
2625,12339,14470
2626,5852,6671
2627,12927,13145
2628,12394,18243
2629,13012,14494
2630,2609,5254
2631,4993,16320
2632,5837,6345
2633,14999,15073
2634,3247,17890
2635,12009,12141
2636,590,14988
2637,388,17229
2638,4740,7470
2639,6132,6133
2640,5535,19337
2641,3555,12963
2642,9879,13441
2643,16405,17357
2644,1662,8914
2645,3557,6779
2646,1428,8390
2647,15660,16916
2648,12893,13097
2649,8673,11741
2650,16084,16543
2651,15625,16841
2652,10695,11310
2653,6846,19024
2654,2699,5483
2655,13503,13986
2656,97,16853
2657,8114,10393
2658,9499,10297
2659,14196,15218
2660,15380,16828
2661,9971,10344
2662,689,4736
2663,4759,4986
2664,5562,5563
2665,10366,11157
2666,1913,5717
2667,6205,18361
2668,5795,6007
2669,1267,13385
2670,12503,13856
2671,1386,9041
2672,8728,15596
2673,7677,11889
2674,2180,8361
2675,3889,13618
2676,12297,13431
2677,3712,3970
2678,4398,7625
2679,14141,14842
2680,11574,16351
2681,141,9234
2682,12259,14448
2683,922,11280
2684,3644,9751
2685,4685,17987
2686,7255,7518
2687,8744,10501
2688,13133,13275
2689,10525,11416
2690,10315,10714
2691,2693,16678
2692,10419,11769
2693,1407,9083
2694,11817,11913
2695,5256,5398
2696,5177,6661
2697,2085,8183
2698,7788,17839
2699,11051,15964
2700,8490,13675
2701,6377,6382
2702,11848,14835
2703,15081,16392
2704,7374,8260
2705,2737,4137
2706,8563,9799
2707,11519,11625
2708,12301,12328
2709,4508,7194
2710,3095,4760
2711,1823,2875
2712,2588,3086
2713,9435,9881
2714,815,3146
2715,8993,9434
2716,9824,11071
2717,13046,13435
2718,8284,8393
2719,2633,10038
2720,15830,16649
2721,9702,10095
2722,16337,16350
2723,4614,5016
2724,2648,17371
2725,9115,10919
2726,5591,8484
2727,5408,7789
2728,172,13759
2729,9757,9974
2730,1330,5462
2731,13472,13849
2732,16448,16622
2733,6018,6467
2734,794,14371
2735,17091,17847
2736,5812,7272
2737,1189,5205
2738,8161,8642
2739,2005,2027
2740,8253,12092
2741,15149,15902
2742,848,10865
2743,9253,16149
2744,4462,14485
2745,7738,13798
2746,6410,6836
2747,614,2249
2748,6535,16945
2749,9601,10755
2750,17115,17464
2751,4516,7733
2752,9471,11024
2753,5846,16340
2754,2408,8705
2755,330,16088
2756,150,15201
2757,3969,7523
2758,7411,7412
2759,4521,6799
2760,15530,16310
2761,9438,16646
2762,3976,17317
2763,3338,17267
2764,5944,7591
2765,5780,9502
2766,11059,19117
2767,679,14721
2768,6296,7488
2769,10488,10891
2770,8544,8754
2771,3823,16743
2772,4628,6978
2773,6863,6864
2774,6389,16609
2775,4593,5958
2776,10383,11898
2777,9674,9860
2778,7046,7047
2779,283,7580
2780,8136,8656
2781,13422,17104
2782,4441,12422
2783,693,3778
2784,4275,17740
2785,7829,9093
2786,12414,13793
2787,11841,12191
2788,1082,6986
2789,9707,15633
2790,10841,16413
2791,6159,6970
2792,13121,14843
2793,11444,16099
2794,14600,16212
2795,7404,17257
2796,1212,7619
2797,4888,7083
2798,7417,7853
2799,2902,9649
2800,8580,11624
2801,166,3344
2802,10060,12908
2803,14946,15989
2804,520,1951
2805,5360,6274
2806,1700,9501
2807,8742,10079
2808,451,5629
2809,17235,17859
2810,1808,1876
2811,14442,14532
2812,3254,7844
2813,4771,18107
2814,2407,2894
2815,12521,14990
2816,260,4756
2817,8912,15269
2818,12987,15685
2819,11665,11668
2820,6313,11253
2821,15313,19109
2822,8903,9662
2823,4600,4645
2824,4497,5628
2825,6279,12408
2826,16306,17895
2827,5126,5640
2828,830,10474
2829,3251,8711
2830,3238,16815
2831,9922,10404
2832,382,5071
2833,5991,15925
2834,10423,16395
2835,10602,18039
2836,1584,17334
2837,7192,11634
2838,2044,2763
2839,9098,9205
2840,1729,4213
2841,7122,9697
2842,13272,14341
2843,3255,17440
2844,7631,9963
2845,13258,14245
2846,2078,2248
2847,6015,6748
2848,14526,14576
2849,7910,16911
2850,6237,10568
2851,16364,16540
2852,3787,8244
2853,5997,13788
2854,11451,11553
2855,13922,14436
2856,3179,5510
2857,130,5874
2858,8038,12033
2859,5887,10284
2860,7132,7143
2861,11064,16250
2862,7442,11846
2863,12389,19027
2864,6475,9288
2865,527,12886
2866,12958,14694
2867,845,7920
2868,3223,3760
2869,546,2759
2870,5548,14185
2871,15335,15626
2872,131,8026
2873,178,3845
2874,14899,16717
2875,4150,9396
2876,7091,19354
2877,14194,15366
2878,13171,13892
2879,5089,5092
2880,9758,11316
2881,5854,15650
2882,8789,10204
2883,2591,5967
2884,7210,7219
2885,10318,10792
2886,3214,3623
2887,8947,16659
2888,14391,16529
2889,4854,6029
2890,10051,10992
2891,4783,9913
2892,13983,17285
2893,3358,13183
2894,13215,15091
2895,3404,13264
2896,12937,14433
2897,13854,15497
2898,9586,9748
2899,980,10435
2900,5347,6211
2901,17000,17001
2902,9809,9889
2903,8367,8791
2904,10102,10987
2905,800,3753
2906,270,5659
2907,11770,16226
2908,13319,13353
2909,9056,12082
2910,13336,13676
2911,6282,11558
2912,3693,5281
